Subject.ID,Degree.Dat,Offspring.Acc,Mass,Mother.Acc,Father.Acc,Mother.ID,Father.ID,Challenge.Temp,MO2.NMS,MO2.MS,Family,Parent.Group
186,418,2,3.61,1,2,4,2,25,0.74800518,207.2036,8,2
186,418,2,3.61,1,2,4,2,26,1.04808126,290.3272,8,2
186,418,2,3.61,1,2,4,2,27,1.04735292,290.1255,8,2
186,418,2,3.61,1,2,4,2,28,1.05900636,293.3536,8,2
186,418,2,3.61,1,2,4,2,29,,,8,2
187,456,2,3.67,1,2,4,1,19,,,4,2
187,456,2,3.67,1,2,4,1,20,0.68138928,185.6647,4,2
187,456,2,3.67,1,2,4,1,21,0.545548212,148.6507,4,2
187,456,2,3.67,1,2,4,1,22,0.84372882,229.8989,4,2
187,456,2,3.67,1,2,4,1,23,0.584422344,159.2431,4,2
187,456,2,3.67,1,2,4,1,24,0.544674636,148.4127,4,2
187,456,2,3.67,1,2,4,1,25,0.77748264,211.8481,4,2
187,456,2,3.67,1,2,4,1,26,0.598836348,163.1707,4,2
187,456,2,3.67,1,2,4,1,27,1.0300917,280.6789,4,2
187,456,2,3.67,1,2,4,1,28,0.87284802,237.8333,4,2
187,456,2,3.67,1,2,4,1,29,0.83208114,226.7251,4,2
188,456,2,4.03,1,2,3,1,19,,,3,2
188,456,2,4.03,1,2,3,1,20,0.541752048,134.4298,3,2
188,456,2,4.03,1,2,3,1,21,0.75993354,188.5691,3,2
188,456,2,4.03,1,2,3,1,22,0.614479212,152.4762,3,2
188,456,2,4.03,1,2,3,1,23,0.442459872,109.7915,3,2
188,456,2,4.03,1,2,3,1,24,0.74323968,184.4267,3,2
188,456,2,4.03,1,2,3,1,25,0.667173744,165.5518,3,2
188,456,2,4.03,1,2,3,1,26,0.647576604,160.689,3,2
188,456,2,4.03,1,2,3,1,27,1.03356768,256.4684,3,2
188,456,2,4.03,1,2,3,1,28,1.13445666,281.5029,3,2
188,456,2,4.03,1,2,3,1,29,1.09671402,272.1375,3,2
189,456,2,2.75,1,2,3,1,19,,,3,2
189,456,2,2.75,1,2,3,1,20,0.6935976,252.2173,3,2
189,456,2,2.75,1,2,3,1,21,,,3,2
189,456,2,2.75,1,2,3,1,22,,,3,2
189,456,2,2.75,1,2,3,1,23,,,3,2
189,456,2,2.75,1,2,3,1,24,,,3,2
189,456,2,2.75,1,2,3,1,25,0.5206383,189.323,3,2
189,456,2,2.75,1,2,3,1,26,0.598536,217.6495,3,2
189,456,2,2.75,1,2,3,1,27,0.979956,356.3476,3,2
189,456,2,2.75,1,2,3,1,28,0.8721315,317.1387,3,2
189,456,2,2.75,1,2,3,1,29,0.9425475,342.7445,3,2
190,456,2,1.93,1,2,3,1,19,,,3,2
190,456,2,1.93,1,2,3,1,20,0.557802468,289.0168,3,2
190,456,2,1.93,1,2,3,1,21,0.525459672,272.2589,3,2
190,456,2,1.93,1,2,3,1,22,0.384273768,199.1056,3,2
190,456,2,1.93,1,2,3,1,23,0.340633146,176.4939,3,2
190,456,2,1.93,1,2,3,1,24,0.431458806,223.5538,3,2
190,456,2,1.93,1,2,3,1,25,0.41609967,215.5957,3,2
190,456,2,1.93,1,2,3,1,26,0.612740916,317.4823,3,2
190,456,2,1.93,1,2,3,1,27,0.79084782,409.7657,3,2
190,456,2,1.93,1,2,3,1,28,0.653058648,338.3723,3,2
190,456,2,1.93,1,2,3,1,29,0.729263592,377.8568,3,2
191,475,2,2.92,1,2,3,1,19,,,3,2
191,475,2,2.92,1,2,3,1,20,0.682085376,233.5909,3,2
191,475,2,2.92,1,2,3,1,21,0.717683904,245.7822,3,2
191,475,2,2.92,1,2,3,1,22,0.628028352,215.0782,3,2
191,475,2,2.92,1,2,3,1,23,0.671537664,229.9787,3,2
191,475,2,2.92,1,2,3,1,24,0.86725632,297.0056,3,2
191,475,2,2.92,1,2,3,1,25,0.543207168,186.0298,3,2
191,475,2,2.92,1,2,3,1,26,0.708015168,242.4709,3,2
191,475,2,2.92,1,2,3,1,27,0.95515392,327.1075,3,2
191,475,2,2.92,1,2,3,1,28,1.02254208,350.1856,3,2
191,475,2,2.92,1,2,3,1,29,1.14340128,391.5758,3,2
192,475,2,2.3,1,2,4,1,19,,,4,2
192,475,2,2.3,1,2,4,1,20,0.46866492,203.7673,4,2
192,475,2,2.3,1,2,4,1,21,0.44657892,194.1647,4,2
192,475,2,2.3,1,2,4,1,22,0.64756152,281.5485,4,2
192,475,2,2.3,1,2,4,1,23,0.55789236,242.5619,4,2
192,475,2,2.3,1,2,4,1,24,0.54022356,234.8798,4,2
192,475,2,2.3,1,2,4,1,25,0.61134048,265.8002,4,2
192,475,2,2.3,1,2,4,1,26,0.69040836,300.1776,4,2
192,475,2,2.3,1,2,4,1,27,1.0189008,443.0003,4,2
192,475,2,2.3,1,2,4,1,28,0.9290844,403.9497,4,2
192,475,2,2.3,1,2,4,1,29,0.64402776,280.0121,4,2
193,475,2,3.13,1,2,3,1,19,,,3,2
193,475,2,3.13,1,2,3,1,20,0.583952292,186.5662,3,2
193,475,2,3.13,1,2,3,1,21,0.661169124,211.2361,3,2
193,475,2,3.13,1,2,3,1,22,0.335776224,107.2767,3,2
193,475,2,3.13,1,2,3,1,23,0.687931776,219.7865,3,2
193,475,2,3.13,1,2,3,1,24,0.54622134,174.5116,3,2
193,475,2,3.13,1,2,3,1,25,0.613786068,196.0978,3,2
193,475,2,3.13,1,2,3,1,26,0.635283936,202.9661,3,2
193,475,2,3.13,1,2,3,1,27,0.91110012,291.0863,3,2
193,475,2,3.13,1,2,3,1,28,0.87673278,280.1063,3,2
193,475,2,3.13,1,2,3,1,29,,,3,2
194,475,2,3.46,1,2,4,1,19,,,4,2
194,475,2,3.46,1,2,4,1,20,0.838626,242.3775,4,2
194,475,2,3.46,1,2,4,1,21,0.407061768,117.6479,4,2
194,475,2,3.46,1,2,4,1,22,0.493987176,142.7709,4,2
194,475,2,3.46,1,2,4,1,23,0.702695664,203.0912,4,2
194,475,2,3.46,1,2,4,1,24,1.01218512,292.5391,4,2
194,475,2,3.46,1,2,4,1,25,0.95967984,277.3641,4,2
194,475,2,3.46,1,2,4,1,26,0.81747804,236.2653,4,2
194,475,2,3.46,1,2,4,1,27,1.15876236,334.9024,4,2
194,475,2,3.46,1,2,4,1,28,1.42639344,412.2524,4,2
194,475,2,3.46,1,2,4,1,29,,,4,2
195,475,2,3.2,1,2,4,1,19,,,4,2
195,475,2,3.2,1,2,4,1,20,0.78561,245.5031,4,2
195,475,2,3.2,1,2,4,1,21,0.45908856,143.4652,4,2
195,475,2,3.2,1,2,4,1,22,0.53012232,165.6632,4,2
195,475,2,3.2,1,2,4,1,23,0.45996552,143.7392,4,2
195,475,2,3.2,1,2,4,1,24,0.7739172,241.8491,4,2
195,475,2,3.2,1,2,4,1,25,0.53231472,166.3483,4,2
195,475,2,3.2,1,2,4,1,26,0.9113076,284.7836,4,2
195,475,2,3.2,1,2,4,1,27,0.62746488,196.0828,4,2
195,475,2,3.2,1,2,4,1,28,0.7921872,247.5585,4,2
195,475,2,3.2,1,2,4,1,29,0.8250732,257.8354,4,2
196,475,2,2.89,1,2,4,1,19,,,4,2
196,475,2,2.89,1,2,4,1,20,0.408311418,141.2842,4,2
196,475,2,2.89,1,2,4,1,21,0.408970812,141.5124,4,2
196,475,2,2.89,1,2,4,1,22,0.49674348,171.8836,4,2
196,475,2,2.89,1,2,4,1,23,0.28170777,97.47674,4,2
196,475,2,2.89,1,2,4,1,24,0.506414592,175.23,4,2
196,475,2,2.89,1,2,4,1,25,0.549934596,190.2888,4,2
196,475,2,2.89,1,2,4,1,26,0.530592372,183.596,4,2
196,475,2,2.89,1,2,4,1,27,0.7546398,261.121,4,2
196,475,2,2.89,1,2,4,1,28,0.98469504,340.7249,4,2
196,475,2,2.89,1,2,4,1,29,0.84915294,293.8246,4,2
197,475,2,3.18,1,2,4,1,19,,,4,2
197,475,2,3.18,1,2,4,1,20,0.699928992,220.1035,4,2
197,475,2,3.18,1,2,4,1,21,,,4,2
197,475,2,3.18,1,2,4,1,22,0.505211904,158.8717,4,2
197,475,2,3.18,1,2,4,1,23,0.494686656,155.5618,4,2
197,475,2,3.18,1,2,4,1,24,0.38519484,121.1305,4,2
197,475,2,3.18,1,2,4,1,25,0.468812088,147.4252,4,2
197,475,2,3.18,1,2,4,1,26,,,4,2
197,475,2,3.18,1,2,4,1,27,0.75942588,238.8132,4,2
197,475,2,3.18,1,2,4,1,28,0.86687112,272.601,4,2
197,475,2,3.18,1,2,4,1,29,1.09491816,344.3139,4,2
198,475,2,1.4,1,2,4,1,19,,,4,2
198,475,2,1.4,1,2,4,1,20,0.22388904,159.9207,4,2
198,475,2,1.4,1,2,4,1,21,,,4,2
198,475,2,1.4,1,2,4,1,22,0.2721672,194.4051,4,2
198,475,2,1.4,1,2,4,1,23,0.27060984,193.2927,4,2
198,475,2,1.4,1,2,4,1,24,0.37065168,264.7512,4,2
198,475,2,1.4,1,2,4,1,25,0.35099928,250.7138,4,2
198,475,2,1.4,1,2,4,1,26,0.28277208,201.9801,4,2
198,475,2,1.4,1,2,4,1,27,,239.8017,4,2
198,475,2,1.4,1,2,4,1,28,,266.8171,4,2
198,475,2,1.4,1,2,4,1,29,,399.8283,4,2
199,494,2,2.68,1,2,3,1,19,0.278302464,103.8442,3,2
199,494,2,2.68,1,2,3,1,20,0.571576896,213.275,3,2
199,494,2,2.68,1,2,3,1,21,,,3,2
199,494,2,2.68,1,2,3,1,22,0.80144064,299.045,3,2
199,494,2,2.68,1,2,3,1,23,0.617813856,230.5276,3,2
199,494,2,2.68,1,2,3,1,24,0.600640128,224.1194,3,2
199,494,2,2.68,1,2,3,1,25,0.76914816,286.9956,3,2
199,494,2,2.68,1,2,3,1,26,0.546917184,204.0736,3,2
199,494,2,2.68,1,2,3,1,27,0.94602288,352.9936,3,2
199,494,2,2.68,1,2,3,1,28,1.08473376,404.7514,3,2
199,494,2,2.68,1,2,3,1,29,1.02455232,382.2957,3,2
200,494,2,3.25,1,2,3,1,19,0.4720491,145.2459,3,2
200,494,2,3.25,1,2,3,1,20,0.5632155,173.2971,3,2
200,494,2,3.25,1,2,3,1,21,0.7065396,217.3968,3,2
200,494,2,3.25,1,2,3,1,22,0.7214418,221.9821,3,2
200,494,2,3.25,1,2,3,1,23,0.7113609,218.8803,3,2
200,494,2,3.25,1,2,3,1,24,0.4628448,142.4138,3,2
200,494,2,3.25,1,2,3,1,25,0.705663,217.1271,3,2
200,494,2,3.25,1,2,3,1,26,0.7122375,219.15,3,2
200,494,2,3.25,1,2,3,1,27,1.5172485,466.8457,3,2
200,494,2,3.25,1,2,3,1,28,1.500447,461.676,3,2
200,494,2,3.25,1,2,3,1,29,0.9372315,288.3789,3,2
201,494,2,2.4,1,2,4,1,19,0.24708804,102.9533,4,2
201,494,2,2.4,1,2,4,1,20,0.507564,211.485,4,2
201,494,2,2.4,1,2,4,1,21,0.67174992,279.8958,4,2
201,494,2,2.4,1,2,4,1,22,0.8989032,374.543,4,2
201,494,2,2.4,1,2,4,1,23,0.742956,309.565,4,2
201,494,2,2.4,1,2,4,1,24,0.47534472,198.0603,4,2
201,494,2,2.4,1,2,4,1,25,0.34139196,142.2466,4,2
201,494,2,2.4,1,2,4,1,26,0.518598,216.0825,4,2
201,494,2,2.4,1,2,4,1,27,0.62849664,261.8736,4,2
201,494,2,2.4,1,2,4,1,28,0.66027456,275.1144,4,2
201,494,2,2.4,1,2,4,1,29,0.7525188,313.5495,4,2
202,494,2,3.64,1,2,3,1,19,,,3,2
202,494,2,3.64,1,2,3,1,20,1.35874656,373.282,3,2
202,494,2,3.64,1,2,3,1,21,0.725684256,199.3638,3,2
202,494,2,3.64,1,2,3,1,22,0.73107264,200.8441,3,2
202,494,2,3.64,1,2,3,1,23,0.74563584,204.845,3,2
202,494,2,3.64,1,2,3,1,24,0.85995696,236.2519,3,2
202,494,2,3.64,1,2,3,1,25,0.76748064,210.8463,3,2
202,494,2,3.64,1,2,3,1,26,1.01432688,278.6612,3,2
202,494,2,3.64,1,2,3,1,27,1.52331072,418.4919,3,2
202,494,2,3.64,1,2,3,1,28,1.50656304,413.8909,3,2
202,494,2,3.64,1,2,3,1,29,1.52840784,419.8923,3,2
203,304,2,4.63,1,1,4,4,19,0.573731568,123.9161,16,1
203,304,2,4.63,1,1,4,4,20,1.0797189,233.2006,16,1
203,304,2,4.63,1,1,4,4,21,0.91505274,197.6356,16,1
203,304,2,4.63,1,1,4,4,22,0.487931832,105.3848,16,1
203,304,2,4.63,1,1,4,4,23,0.711531144,153.6784,16,1
203,304,2,4.63,1,1,4,4,24,0.73160886,158.0149,16,1
203,304,2,4.63,1,1,4,4,25,,,16,1
203,304,2,4.63,1,1,4,4,26,0.85438626,184.5327,16,1
203,304,2,4.63,1,1,4,4,27,1.0291635,222.2815,16,1
203,304,2,4.63,1,1,4,4,28,1.18877412,256.7547,16,1
203,304,2,4.63,1,1,4,4,29,1.24294062,268.4537,16,1
204,304,2,3.12,1,1,4,4,19,0.598479552,191.8204,16,1
204,304,2,3.12,1,1,4,4,20,0.521695152,167.21,16,1
204,304,2,3.12,1,1,4,4,21,0.74151792,237.666,16,1
204,304,2,3.12,1,1,4,4,22,0.414855144,132.9664,16,1
204,304,2,3.12,1,1,4,4,23,0.446227056,143.0215,16,1
204,304,2,3.12,1,1,4,4,24,,,16,1
204,304,2,3.12,1,1,4,4,25,0.623489328,199.8363,16,1
204,304,2,3.12,1,1,4,4,26,,,16,1
204,304,2,3.12,1,1,4,4,27,0.82195872,263.4483,16,1
204,304,2,3.12,1,1,4,4,28,0.90532464,290.1682,16,1
204,304,2,3.12,1,1,4,4,29,,,16,1
205,323,2,5.54,1,1,3,4,19,0.95114052,171.686,15,1
205,323,2,5.54,1,1,3,4,20,1.05220368,189.9285,15,1
205,323,2,5.54,1,1,3,4,21,1.15900092,209.2059,15,1
205,323,2,5.54,1,1,3,4,22,1.20128976,216.8393,15,1
205,323,2,5.54,1,1,3,4,23,1.21634172,219.5563,15,1
205,323,2,5.54,1,1,3,4,24,1.12746348,203.5133,15,1
205,323,2,5.54,1,1,3,4,25,1.45645632,262.8983,15,1
205,323,2,5.54,1,1,3,4,26,1.46075688,263.6745,15,1
205,323,2,5.54,1,1,3,4,27,1.68223572,303.6526,15,1
205,323,2,5.54,1,1,3,4,28,1.98470844,358.2506,15,1
205,323,2,5.54,1,1,3,4,29,1.039302,187.5996,15,1
206,323,2,2.39,1,1,3,4,19,0.379747692,158.8902,15,1
206,323,2,2.39,1,1,3,4,20,0.57822876,241.9367,15,1
206,323,2,2.39,1,1,3,4,21,0.252404946,105.6088,15,1
206,323,2,2.39,1,1,3,4,22,0.62678232,262.252,15,1
206,323,2,2.39,1,1,3,4,23,0.87028578,364.1363,15,1
206,323,2,2.39,1,1,3,4,24,0.571166424,238.9818,15,1
206,323,2,2.39,1,1,3,4,25,0.503632836,210.725,15,1
206,323,2,2.39,1,1,3,4,26,0.681074028,284.9682,15,1
206,323,2,2.39,1,1,3,4,27,0.85777956,358.9036,15,1
206,323,2,2.39,1,1,3,4,28,1.22560956,512.8074,15,1
206,323,2,2.39,1,1,3,4,29,,,15,1
207,323,2,2.64,1,1,3,4,19,,,15,1
207,323,2,2.64,1,1,3,4,20,0.449746416,170.3585,15,1
207,323,2,2.64,1,1,3,4,21,0.531238176,201.2266,15,1
207,323,2,2.64,1,1,3,4,22,0.596431584,225.9211,15,1
207,323,2,2.64,1,1,3,4,23,0.358783992,135.903,15,1
207,323,2,2.64,1,1,3,4,24,0.394757832,149.5295,15,1
207,323,2,2.64,1,1,3,4,25,0.92797824,351.5069,15,1
207,323,2,2.64,1,1,3,4,26,0.93752232,355.1221,15,1
207,323,2,2.64,1,1,3,4,27,0.552381984,209.2356,15,1
207,323,2,2.64,1,1,3,4,28,0.97055952,367.6362,15,1
207,323,2,2.64,1,1,3,4,29,,,15,1
208,323,2,5.17,1,1,4,4,19,1.06552836,206.0983,16,1
208,323,2,5.17,1,1,4,4,20,1.3984161,270.4867,16,1
208,323,2,5.17,1,1,4,4,21,1.57312824,304.2801,16,1
208,323,2,5.17,1,1,4,4,22,1.32076626,255.4674,16,1
208,323,2,5.17,1,1,4,4,23,1.21363824,234.7463,16,1
208,323,2,5.17,1,1,4,4,24,1.08781674,210.4094,16,1
208,323,2,5.17,1,1,4,4,25,1.1683425,225.985,16,1
208,323,2,5.17,1,1,4,4,26,1.5026682,290.6515,16,1
208,323,2,5.17,1,1,4,4,27,1.63711746,316.6571,16,1
208,323,2,5.17,1,1,4,4,28,1.96856724,380.7674,16,1
208,323,2,5.17,1,1,4,4,29,1.5889458,307.3396,16,1
209,323,2,3.11,1,1,4,4,19,0.477857556,153.6519,16,1
209,323,2,3.11,1,1,4,4,20,0.8227575,264.5522,16,1
209,323,2,3.11,1,1,4,4,21,0.5814153,186.9503,16,1
209,323,2,3.11,1,1,4,4,22,0.586680948,188.6434,16,1
209,323,2,3.11,1,1,4,4,23,0.578782476,186.1037,16,1
209,323,2,3.11,1,1,4,4,24,0.728853444,234.358,16,1
209,323,2,3.11,1,1,4,4,25,0.616958424,198.3789,16,1
209,323,2,3.11,1,1,4,4,26,0.79789194,256.5569,16,1
209,323,2,3.11,1,1,4,4,27,0.660838824,212.4884,16,1
209,323,2,3.11,1,1,4,4,28,0.97048818,312.0541,16,1
209,323,2,3.11,1,1,4,4,29,,,16,1
210,323,2,3.87,1,1,4,4,19,0.511943832,132.2852,16,1
210,323,2,3.87,1,1,4,4,20,0.98333334,254.0913,16,1
210,323,2,3.87,1,1,4,4,21,0.91356246,236.0627,16,1
210,323,2,3.87,1,1,4,4,22,0.723436812,186.9346,16,1
210,323,2,3.87,1,1,4,4,23,0.542032524,140.0601,16,1
210,323,2,3.87,1,1,4,4,24,0.590000004,152.4548,16,1
210,323,2,3.87,1,1,4,4,25,0.74276916,191.93,16,1
210,323,2,3.87,1,1,4,4,26,1.07708796,278.3173,16,1
210,323,2,3.87,1,1,4,4,27,0.722128608,186.5965,16,1
210,323,2,3.87,1,1,4,4,28,1.13959104,294.468,16,1
210,323,2,3.87,1,1,4,4,29,,,16,1
211,323,2,4.02,1,1,3,4,19,0.64893672,161.427,15,1
211,323,2,4.02,1,1,3,4,20,0.85436076,212.5276,15,1
211,323,2,4.02,1,1,3,4,21,0.481693968,119.8244,15,1
211,323,2,4.02,1,1,3,4,22,0.79048332,196.6376,15,1
211,323,2,4.02,1,1,3,4,23,,,15,1
211,323,2,4.02,1,1,3,4,24,0.85218312,211.9859,15,1
211,323,2,4.02,1,1,3,4,25,0.961791,239.2515,15,1
211,323,2,4.02,1,1,3,4,26,0.74475288,185.2619,15,1
211,323,2,4.02,1,1,3,4,27,1.23472188,307.1447,15,1
211,323,2,4.02,1,1,3,4,28,1.39441548,346.8695,15,1
211,323,2,4.02,1,1,3,4,29,,,15,1
212,323,2,2.57,1,1,3,4,19,0.306172944,119.1334,15,1
212,323,2,2.57,1,1,3,4,20,0.74780244,290.9737,15,1
212,323,2,2.57,1,1,3,4,21,0.602943264,234.6083,15,1
212,323,2,2.57,1,1,3,4,22,0.428039766,166.5524,15,1
212,323,2,2.57,1,1,3,4,23,0.406002366,157.9776,15,1
212,323,2,2.57,1,1,3,4,24,0.415698822,161.7505,15,1
212,323,2,2.57,1,1,3,4,25,0.444273984,172.8692,15,1
212,323,2,2.57,1,1,3,4,26,0.693737352,269.9367,15,1
212,323,2,2.57,1,1,3,4,27,0.79922304,310.9817,15,1
212,323,2,2.57,1,1,3,4,28,1.16945136,455.0394,15,1
212,323,2,2.57,1,1,3,4,29,,,15,1
213,342,2,3.66,1,1,3,4,19,0.82486932,225.3741,15,1
213,342,2,3.66,1,1,3,4,20,0.7608018,207.8693,15,1
213,342,2,3.66,1,1,3,4,21,0.84598248,231.1428,15,1
213,342,2,3.66,1,1,3,4,22,1.36798716,373.767,15,1
213,342,2,3.66,1,1,3,4,23,1.04619348,285.8452,15,1
213,342,2,3.66,1,1,3,4,24,0.9428118,257.5988,15,1
213,342,2,3.66,1,1,3,4,25,0.88748076,242.4811,15,1
213,342,2,3.66,1,1,3,4,26,1.33376928,364.4178,15,1
213,342,2,3.66,1,1,3,4,27,1.65556296,452.3396,15,1
213,342,2,3.66,1,1,3,4,28,1.43132664,391.0728,15,1
213,342,2,3.66,1,1,3,4,29,,,15,1
214,342,2,2.62,1,1,3,4,19,0.518107968,197.7511,15,1
214,342,2,2.62,1,1,3,4,20,0.536978964,204.9538,15,1
214,342,2,2.62,1,1,3,4,21,0.4625964,176.5635,15,1
214,342,2,2.62,1,1,3,4,22,0.455547312,173.873,15,1
214,342,2,2.62,1,1,3,4,23,0.518548536,197.9193,15,1
214,342,2,2.62,1,1,3,4,24,0.445414248,170.0054,15,1
214,342,2,2.62,1,1,3,4,25,0.531765576,202.964,15,1
214,342,2,2.62,1,1,3,4,26,0.7452942,284.4634,15,1
214,342,2,2.62,1,1,3,4,27,0.80330232,306.6039,15,1
214,342,2,2.62,1,1,3,4,28,1.34299812,512.5947,15,1
214,342,2,2.62,1,1,3,4,29,,,15,1
215,342,2,2.37,1,1,4,4,19,0.355896786,150.1674,16,1
215,342,2,2.37,1,1,4,4,20,0.321094392,135.4829,16,1
215,342,2,2.37,1,1,4,4,21,0.3789267,159.8847,16,1
215,342,2,2.37,1,1,4,4,22,0.5297616,223.5281,16,1
215,342,2,2.37,1,1,4,4,23,0.394966704,166.6526,16,1
215,342,2,2.37,1,1,4,4,24,0.31932852,134.7378,16,1
215,342,2,2.37,1,1,4,4,25,0.384371472,162.1821,16,1
215,342,2,2.37,1,1,4,4,26,0.367374954,155.0105,16,1
215,342,2,2.37,1,1,4,4,27,0.528437196,222.9693,16,1
215,342,2,2.37,1,1,4,4,28,0.86601306,365.4063,16,1
215,342,2,2.37,1,1,4,4,29,,,16,1
216,342,2,4.02,1,1,4,4,19,0.72660588,180.7477,16,1
216,342,2,4.02,1,1,4,4,20,0.50521248,125.6747,16,1
216,342,2,4.02,1,1,4,4,21,0.83984316,208.9162,16,1
216,342,2,4.02,1,1,4,4,22,0.81153384,201.8741,16,1
216,342,2,4.02,1,1,4,4,23,0.721669896,179.5199,16,1
216,342,2,4.02,1,1,4,4,24,0.665051256,165.4356,16,1
216,342,2,4.02,1,1,4,4,25,0.85073136,211.6247,16,1
216,342,2,4.02,1,1,4,4,26,0.93057816,231.4871,16,1
216,342,2,4.02,1,1,4,4,27,1.46482584,364.3846,16,1
216,342,2,4.02,1,1,4,4,28,1.70001096,422.8883,16,1
216,342,2,4.02,1,1,4,4,29,,,16,1
217,418,2,4.55,1,1,3,3,19,1.0392426,228.405,11,1
217,418,2,4.55,1,1,3,3,20,0.46657512,102.544,11,1
217,418,2,4.55,1,1,3,3,21,,121.5089,11,1
217,418,2,4.55,1,1,3,3,22,,141.2362,11,1
217,418,2,4.55,1,1,3,3,23,0.628749,138.1866,11,1
217,418,2,4.55,1,1,3,3,24,0.52945002,116.3626,11,1
217,418,2,4.55,1,1,3,3,25,0.8202645,180.2779,11,1
217,418,2,4.55,1,1,3,3,26,1.2958011,284.7914,11,1
217,418,2,4.55,1,1,3,3,27,1.3463901,295.9099,11,1
217,418,2,4.55,1,1,3,3,28,1.5277878,335.7775,11,1
217,418,2,4.55,1,1,3,3,29,1.2256992,269.3844,11,1
218,418,2,3.28,1,1,3,3,19,0.79750944,243.1431,11,1
218,418,2,3.28,1,1,3,3,20,0.488145888,148.825,11,1
218,418,2,3.28,1,1,3,3,21,0.77633016,236.686,11,1
218,418,2,3.28,1,1,3,3,22,0.345295296,105.273,11,1
218,418,2,3.28,1,1,3,3,23,0.501291648,152.8328,11,1
218,418,2,3.28,1,1,3,3,24,0.520572096,158.711,11,1
218,418,2,3.28,1,1,3,3,25,0.552560112,168.4635,11,1
218,418,2,3.28,1,1,3,3,26,0.559132992,170.4674,11,1
218,418,2,3.28,1,1,3,3,27,0.612592416,186.766,11,1
218,418,2,3.28,1,1,3,3,28,1.02536928,312.6126,11,1
218,418,2,3.28,1,1,3,3,29,1.04654856,319.0697,11,1
219,437,2,5.19,1,1,4,3,19,0.98268162,189.3414,12,1
219,437,2,5.19,1,1,4,3,20,1.06606938,205.4084,12,1
219,437,2,5.19,1,1,4,3,21,,,12,1
219,437,2,5.19,1,1,4,3,22,1.17030408,225.4921,12,1
219,437,2,5.19,1,1,4,3,23,1.18180584,227.7083,12,1
219,437,2,5.19,1,1,4,3,24,1.11279528,214.4114,12,1
219,437,2,5.19,1,1,4,3,25,1.24506552,239.897,12,1
219,437,2,5.19,1,1,4,3,26,1.66559862,320.9246,12,1
219,437,2,5.19,1,1,4,3,27,2.05450188,395.8578,12,1
219,437,2,5.19,1,1,4,3,28,2.16233088,416.6341,12,1
219,437,2,5.19,1,1,4,3,29,1.63396878,314.8302,12,1
220,437,2,4.58,1,1,3,3,19,0.63509508,138.6671,11,1
220,437,2,4.58,1,1,3,3,20,0.79910712,174.4775,11,1
220,437,2,4.58,1,1,3,3,21,,,11,1
220,437,2,4.58,1,1,3,3,22,1.02308832,223.3817,11,1
220,437,2,4.58,1,1,3,3,23,1.05560172,230.4807,11,1
220,437,2,4.58,1,1,3,3,24,1.03898376,226.8524,11,1
220,437,2,4.58,1,1,3,3,25,1.17554004,256.6681,11,1
220,437,2,4.58,1,1,3,3,26,1.15025184,251.1467,11,1
220,437,2,4.58,1,1,3,3,27,1.5570306,339.963,11,1
220,437,2,4.58,1,1,3,3,28,1.70081208,371.3564,11,1
220,437,2,4.58,1,1,3,3,29,1.26657756,276.5453,11,1
221,437,2,4.5,1,1,4,3,19,0.5019066,111.5348,12,1
221,437,2,4.5,1,1,4,3,20,0.74469,165.4867,12,1
221,437,2,4.5,1,1,4,3,21,,,12,1
221,437,2,4.5,1,1,4,3,22,0.6841026,152.0228,12,1
221,437,2,4.5,1,1,4,3,23,0.6507,144.6,12,1
221,437,2,4.5,1,1,4,3,24,0.6611112,146.9136,12,1
221,437,2,4.5,1,1,4,3,25,0.733122,162.916,12,1
221,437,2,4.5,1,1,4,3,26,0.728061,161.7913,12,1
221,437,2,4.5,1,1,4,3,27,0.803976,178.6613,12,1
221,437,2,4.5,1,1,4,3,28,1.24356,276.3467,12,1
221,437,2,4.5,1,1,4,3,29,0.813375,180.75,12,1
222,437,2,3.62,1,1,4,3,19,0.674241624,186.2546,12,1
222,437,2,3.62,1,1,4,3,20,0.99264564,274.2115,12,1
222,437,2,3.62,1,1,4,3,21,,,12,1
222,437,2,3.62,1,1,4,3,22,0.81858672,226.1289,12,1
222,437,2,3.62,1,1,4,3,23,1.00356984,277.2292,12,1
222,437,2,3.62,1,1,4,3,24,1.11572496,308.2113,12,1
222,437,2,3.62,1,1,4,3,25,1.37135124,378.8263,12,1
222,437,2,3.62,1,1,4,3,26,1.49588712,413.2285,12,1
222,437,2,3.62,1,1,4,3,27,1.50535476,415.8438,12,1
222,437,2,3.62,1,1,4,3,28,1.45801656,402.767,12,1
222,437,2,3.62,1,1,4,3,29,,,12,1
223,437,2,4.39,1,1,4,3,19,0.674241624,103.7521,12,1
223,437,2,4.39,1,1,4,3,20,0.99264564,72.71217,12,1
223,437,2,4.39,1,1,4,3,21,,,12,1
223,437,2,4.39,1,1,4,3,22,0.81858672,134.1161,12,1
223,437,2,4.39,1,1,4,3,23,1.00356984,148.5564,12,1
223,437,2,4.39,1,1,4,3,24,1.11572496,127.8851,12,1
223,437,2,4.39,1,1,4,3,25,1.37135124,152.0181,12,1
223,437,2,4.39,1,1,4,3,26,1.49588712,157.9524,12,1
223,437,2,4.39,1,1,4,3,27,1.50535476,273.1446,12,1
223,437,2,4.39,1,1,4,3,28,1.45801656,256.99,12,1
